INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING
30307086	3	3	7	86	TaskTools1_4	避电符配方	20级门派配方。	1	800	9	1	700319	55	1	17	8	-1	4	配方
30307087	3	3	7	87	TaskTools1_4	避雷符配方	50级门派配方。	1	200	9	1	700320	55	1	17	2	-1	4	配方
30307088	3	3	7	88	TaskTools1_4	无电符配方	80级门派配方。	1	500	9	1	700321	55	1	17	5	-1	4	配方
30307089	3	3	7	89	TaskTools1_4	避火符配方	30级门派配方。	1	800	9	1	700322	55	1	17	8	-1	4	配方
30307090	3	3	7	90	TaskTools1_4	避炎符配方	60级门派配方。	1	200	9	1	700323	55	1	17	2	-1	4	配方
30307091	3	3	7	91	TaskTools1_4	避焱符配方	90级门派配方。	1	500	9	1	700324	55	1	17	5	-1	4	配方
30307092	3	3	7	92	TaskTools1_4	避毒符配方	30级门派配方。	1	800	9	1	700325	55	1	17	8	-1	4	配方
30307093	3	3	7	93	TaskTools1_4	避瘴符配方	60级门派配方。	1	200	9	1	700326	55	1	17	2	-1	4	配方
30307094	3	3	7	94	TaskTools1_4	避鬼符配方	90级门派配方。	1	500	9	1	700327	55	1	17	5	-1	4	配方
30307095	3	3	7	95	TaskTools1_4	金体帖（勿用）配方	20级门派配方。	1	800	9	1	700328	55	1	19	8	-1	4	配方
30307096	3	3	7	96	TaskTools1_4	玉体帖（勿用）配方	50级门派配方。	1	200	9	1	700329	55	1	19	2	-1	4	配方
30307097	3	3	7	97	TaskTools1_4	达摩帖（勿用）配方	80级门派配方。	1	500	9	1	700330	55	1	19	5	-1	4	配方
30307098	3	3	7	98	TaskTools1_4	微风帖配方	30级门派配方。	1	800	9	1	700331	55	1	19	8	-1	4	配方
30307099	3	3	7	99	TaskTools1_4	疾风帖配方	60级门派配方。	1	200	9	1	700332	55	1	19	2	-1	4	配方
30307100	3	3	7	100	TaskTools1_4	狂风帖配方	90级门派配方。	1	500	9	1	700333	55	1	19	5	-1	4	配方
30307101	3	3	7	101	TaskTools1_4	慈悲晶配方	10级门派配方。	1	800	9	1	700334	55	1	14	8	-1	4	配方
30307102	3	3	7	102	TaskTools1_4	甘霖晶配方	30级门派配方。	1	200	9	1	700335	55	1	14	2	-1	4	配方
30307103	3	3	7	103	TaskTools1_4	普度晶配方	50级门派配方。	1	500	9	1	700336	55	1	14	5	-1	4	配方
30307104	3	3	7	104	TaskTools1_4	滑冰晶配方	70级门派配方。	1	800	9	1	700337	55	1	14	8	-1	4	配方
30307105	3	3	7	105	TaskTools1_4	雪冰晶配方	90级门派配方。	1	200	9	1	700338	55	1	14	2	-1	4	配方
30307106	3	3	7	106	TaskTools1_4	水寒符配方	30级门派配方。	1	500	9	1	700339	55	1	17	5	-1	4	配方
30307107	3	3	7	107	TaskTools1_4	冰寒符配方	60级门派配方。	1	800	9	1	700340	55	1	17	8	-1	4	配方
30307108	3	3	7	108	TaskTools1_4	天寒符配方	90级门派配方。	1	200	9	1	700341	55	1	17	2	-1	4	配方
30307109	3	3	7	109	TaskTools1_4	小冰晶配方	30级门派配方。	1	500	9	1	700342	55	1	14	5	-1	4	配方
30307110	3	3	7	110	TaskTools1_4	海冰晶配方	60级门派配方。	1	800	9	1	700343	55	1	14	8	-1	4	配方
30307111	3	3	7	111	TaskTools1_4	天冰晶配方	90级门派配方。	1	200	9	1	700344	55	1	14	2	-1	4	配方
30307112	3	3	7	112	TaskTools1_4	佛陀舍利配方	30级门派配方。	1	500	9	1	700345	55	1	11	5	-1	4	配方
30307113	3	3	7	113	TaskTools1_4	大陀舍利配方	60级门派配方。	1	800	9	1	700346	55	1	11	8	-1	4	配方
30307114	3	3	7	114	TaskTools1_4	佛明舍利配方	90级门派配方。	1	200	9	1	700347	55	1	11	2	-1	4	配方
30307115	3	3	7	115	TaskTools1_4	辉玄丹配方	30级门派配方。	1	500	9	1	700348	55	1	18	5	-1	4	配方
30307116	3	3	7	116	TaskTools1_4	星玄丹配方	60级门派配方。	1	800	9	1	700349	55	1	18	8	-1	4	配方
30307117	3	3	7	117	TaskTools1_4	月玄丹配方	90级门派配方。	1	400	9	1	700350	55	1	18	4	-1	4	配方
30307118	3	3	7	118	TaskTools1_4	烈火配方	30级门派配方。	1	400	9	1	700351	55	1	12	4	-1	4	配方
30307119	3	3	7	119	TaskTools1_4	真火配方	60级门派配方。	1	400	9	1	700352	55	1	12	4	-1	4	配方
30307120	3	3	7	120	TaskTools1_4	圣火配方	90级门派配方。	1	400	9	1	700353	55	1	12	4	-1	4	配方
30307121	3	3	7	121	TaskTools1_4	电火帖配方	30级门派配方。	1	400	9	1	700354	55	1	19	4	-1	4	配方
30307122	3	3	7	122	TaskTools1_4	雷火帖配方	60级门派配方。	1	400	9	1	700355	55	1	19	4	-1	4	配方
30307123	3	3	7	123	TaskTools1_4	天火帖配方	90级门派配方。	1	400	9	1	700356	55	1	19	4	-1	4	配方
30307124	3	3	7	124	TaskTools1_4	虫毒配方	30级门派配方。	1	400	9	1	700357	55	1	16	4	-1	4	配方
30307125	3	3	7	125	TaskTools1_4	尸毒配方	60级门派配方。	1	400	9	1	700358	55	1	16	4	-1	4	配方
30307126	3	3	7	126	TaskTools1_4	鬼毒配方	90级门派配方。	1	500	9	1	700359	55	1	16	5	-1	4	配方
30307127	3	3	7	127	TaskTools1_4	花子蜘蛛酒配方	30级门派配方。	1	500	9	1	700360	55	1	13	5	-1	4	配方
30307128	3	3	7	128	TaskTools1_4	花子毒蝎酒配方	60级门派配方。	1	500	9	1	700361	55	1	13	5	-1	4	配方
30307129	3	3	7	129	TaskTools1_4	花子毒蛇酒配方	90级门派配方。	1	500	9	1	700362	55	1	13	5	-1	4	配方
30307130	3	3	7	130	TaskTools1_4	地火配方	30级门派配方。	1	500	9	1	700363	55	1	12	5	-1	4	配方
30307131	3	3	7	131	TaskTools1_4	天火配方	60级门派配方。	1	500	9	1	700364	55	1	12	5	-1	4	配方
30307132	3	3	7	132	TaskTools1_4	冥火配方	90级门派配方。	1	500	9	1	700365	55	1	12	5	-1	4	配方
30307133	3	3	7	133	TaskTools1_4	人意帖配方	30级门派配方。	1	500	9	1	700366	55	1	19	5	-1	4	配方
30307134	3	3	7	134	TaskTools1_4	地意帖配方	60级门派配方。	1	500	9	1	700367	55	1	19	5	-1	4	配方
30307135	3	3	7	135	TaskTools1_4	天意帖配方	90级门派配方。	1	500	9	1	700368	55	1	19	5	-1	4	配方
30307136	3	3	7	136	TaskTools1_4	觅人晶配方	30级门派配方。	1	500	9	1	700369	55	1	14	5	-1	4	配方
30307137	3	3	7	137	TaskTools1_4	觅物晶配方	60级门派配方。	1	500	9	1	700370	55	1	14	5	-1	4	配方
30307138	3	3	7	138	TaskTools1_4	觅心晶配方	90级门派配方。	1	510	9	1	700371	55	1	14	5	-1	4	配方
30307139	3	3	7	139	TaskTools1_4	鹰眼蛊配方	30级门派配方。	1	520	9	1	700372	55	1	15	5	-1	4	配方
30307140	3	3	7	140	TaskTools1_4	天眼蛊配方	60级门派配方。	1	530	9	1	700373	55	1	15	5	-1	4	配方
30307141	3	3	7	141	TaskTools1_4	神眼蛊配方	90级门派配方。	1	540	9	1	700374	55	1	15	5	-1	4	配方
30307142	3	3	7	142	TaskTools1_4	赦免舍利配方	50级门派配方。	1	550	9	1	700375	55	1	11	5	-1	4	配方
30307143	3	3	7	143	TaskTools1_4	荣焰火配方	50级门派配方。	1	560	9	1	700376	55	1	12	5	-1	4	配方
30307144	3	3	7	144	TaskTools1_4	苏醒酒配方	50级门派配方。	1	570	9	1	700377	55	1	13	5	-1	4	配方
30307145	3	3	7	145	TaskTools1_4	无畏符配方	50级门派配方。	1	580	9	1	700378	55	1	17	5	-1	4	配方
30307146	3	3	7	146	TaskTools1_4	百化毒配方	50级门派配方。	1	590	9	1	700379	55	1	16	5	-1	4	配方
30307147	3	3	7	147	TaskTools1_4	除病丹配方	50级门派配方。	1	600	9	1	700380	55	1	18	5	-1	4	配方
30307148	3	3	7	148	TaskTools1_4	愈体晶配方	50级门派配方。	1	610	9	1	700381	55	1	14	5	-1	4	配方
30307149	3	3	7	149	TaskTools1_4	清醒帖配方	50级门派配方。	1	620	9	1	700382	55	1	19	5	-1	4	配方
30307150	3	3	7	150	TaskTools1_4	百脉蛊配方	50级门派配方。	1	630	9	1	700383	55	1	15	5	-1	4	配方
30307151	3	3	7	151	TaskTools1_4	多嘴酒配方	70级门派配方。	1	640	9	1	700384	55	1	13	5	-1	4	配方
30307152	3	3	7	152	TaskTools1_4	焰毒配方	70级门派配方。	1	650	9	1	700385	55	1	16	5	-1	4	配方
30307153	3	3	7	153	TaskTools1_4	如来舍利配方	70级门派配方。	1	660	9	1	700386	55	1	11	5	-1	4	配方
30307154	3	3	7	154	TaskTools1_4	玄冰晶配方	70级门派配方。	1	670	9	1	700387	55	1	14	5	-1	4	配方
30307155	3	3	7	155	TaskTools1_4	龙睛蛊配方	70级门派配方。	1	680	9	1	700388	55	1	15	5	-1	4	配方
30307156	3	3	7	156	TaskTools1_4	波光符配方	70级门派配方。	1	690	9	1	700389	55	1	17	5	-1	4	配方
30307157	3	3	7	157	TaskTools1_4	凝毒晶配方	70级门派配方。	1	700	9	1	700390	55	1	14	5	-1	4	配方
30307158	3	3	7	158	TaskTools1_4	愈合舍利配方	70级门派配方。	1	710	9	1	700391	55	1	11	5	-1	4	配方
30307159	3	3	7	159	TaskTools1_4	花子冰酒配方	70级门派配方。	1	720	9	1	700392	55	1	13	5	-1	4	配方
30307160	3	3	7	160	TaskTools1_4	补缺帖配方	70级门派配方。	1	730	9	1	700393	55	1	19	5	-1	4	配方
30307161	3	3	7	161	TaskTools1_4	健体舍利配方	70级门派配方。	1	740	9	1	700394	55	1	11	5	-1	4	配方
30307162	3	3	7	162	TaskTools1_4	暖意火配方	70级门派配方。	1	750	9	1	700395	55	1	12	5	-1	4	配方
30308001	3	3	8	1	Scroll_1	速行鞋配方	工艺配方。	1	100	9	1	700396	55	1	6	1	-1	4	配方
30309001	3	3	9	1	Scroll_1	绣球配方	宠物用品配方。	1	100	9	1	700397	55	1	-1	-1	-1	4	配方
30401001	3	4	1	1	Scroll_1	预留	预留。	1	10	9	1	-1	-1	1	-1	-1	-1	4	预留
30402001	3	4	2	1	Scroll_1	冰精技能书	特性，食冰与畏火。	1	1000	5	1	336001	56	1	-1	-1	-1	5	技能书
30402002	3	4	2	2	Scroll_1	火灵技能书	特性，食火与畏冰。	1	1000	5	1	336002	56	1	-1	-1	-1	5	技能书
30402003	3	4	2	3	Scroll_1	毒蛊技能书	特性，食毒与畏玄。	1	1000	5	1	336003	56	1	-1	-1	-1	5	技能书
30402004	3	4	2	4	Scroll_1	玄兽技能书	特性，食玄与畏毒。	1	1000	5	1	336004	56	1	-1	-1	-1	5	技能书
30402005	3	4	2	5	Scroll_1	迟钝技能书	特性，增强自身血上限，但命中和闪避削弱。	1	1000	5	1	336005	56	1	-1	-1	-1	5	技能书
30402006	3	4	2	6	Scroll_1	狡猾技能书	特性，增强自身命中、闪避，但防御外/内被削弱。	1	1000	5	1	336006	56	1	-1	-1	-1	5	技能书
30402007	3	4	2	7	Scroll_1	憨厚技能书	特性，增强自身防御外/内，削弱自身会心。	1	1000	5	1	336007	56	1	-1	-1	-1	5	技能书
30402008	3	4	2	8	Scroll_1	拼命技能书	特性，增强宠物的会心，但血上限被削弱。	1	1000	5	1	336008	56	1	-1	-1	-1	5	技能书
30402009	3	4	2	9	Scroll_1	法魂技能书	增强自身内攻，削弱自身外功。	1	1000	5	1	336009	56	1	-1	-1	-1	5	技能书
30402010	3	4	2	10	Scroll_1	蛮力技能书	增强自身外功，削弱自身内攻。	1	1000	5	1	336010	56	1	-1	-1	-1	5	技能书
30402011	3	4	2	11	Scroll_1	借力技能书	增强主人的力量。	1	1000	5	1	336011	56	1	-1	-1	-1	5	技能书
30402012	3	4	2	12	Scroll_1	高级借力技能书	增强主人的力量。	1	1000	5	1	336012	56	1	-1	-1	-1	5	技能书
30402013	3	4	2	13	Scroll_1	移魂技能书	增强主人的定力。	1	1000	5	1	336013	56	1	-1	-1	-1	5	技能书
30402014	3	4	2	14	Scroll_1	高级移魂技能书	增强主人的定力。	1	1000	5	1	336014	56	1	-1	-1	-1	5	技能书
30402015	3	4	2	15	Scroll_1	加速技能书	增强主人的身法。	1	1000	5	1	336015	56	1	-1	-1	-1	5	技能书
30402016	3	4	2	16	Scroll_1	高级加速技能书	增强主人的身法。	1	1000	5	1	336016	56	1	-1	-1	-1	5	技能书
30402017	3	4	2	17	Scroll_1	强身技能书	增强主人的体力。	1	1000	5	1	336017	56	1	-1	-1	-1	5	技能书
30402018	3	4	2	18	Scroll_1	高级强身技能书	增强主人的体力。	1	1000	5	1	336018	56	1	-1	-1	-1	5	技能书
30402019	3	4	2	19	Scroll_1	凝神技能书	增强主人的灵气。	1	1000	5	1	336019	56	1	-1	-1	-1	5	技能书
30402020	3	4	2	20	Scroll_1	高级凝神技能书	增强主人的灵气。	1	1000	5	1	336020	56	1	-1	-1	-1	5	技能书
30402021	3	4	2	21	Scroll_1	极冰凝杀技能书	手动冰系群杀。	1	1000	5	1	336021	56	1	-1	-1	-1	5	技能书
30402022	3	4	2	22	Scroll_1	劫火焚杀技能书	手动火系群杀。	1	1000	5	1	336022	56	1	-1	-1	-1	5	技能书
30402023	3	4	2	23	Scroll_1	腐毒蚀杀技能书	手动毒系群杀。	1	1000	5	1	336023	56	1	-1	-1	-1	5	技能书
30402024	3	4	2	24	Scroll_1	玄雷击杀技能书	手动雷系群杀。	1	1000	5	1	336024	56	1	-1	-1	-1	5	技能书
30402025	3	4	2	25	Scroll_1	血爆技能书	手动，范围攻击。	1	1000	5	1	336025	56	1	-1	-1	-1	5	技能书
30402026	3	4	2	26	Scroll_1	高级血爆技能书	手动，范围攻击。	1	1000	5	1	336026	56	1	-1	-1	-1	5	技能书
30402027	3	4	2	27	Scroll_1	圣爆技能书	手动，范围加血。	1	1000	5	1	336027	56	1	-1	-1	-1	5	技能书
30402028	3	4	2	28	Scroll_1	高级圣爆技能书	手动，范围加血。	1	1000	5	1	336028	56	1	-1	-1	-1	5	技能书
30402029	3	4	2	29	Scroll_1	冰爆技能书	手动，范围冰封。	1	1000	5	1	336029	56	1	-1	-1	-1	5	技能书
30402030	3	4	2	30	Scroll_1	高级冰爆技能书	手动，范围冰封。	1	1000	5	1	336030	56	1	-1	-1	-1	5	技能书
30402031	3	4	2	31	Scroll_1	净化技能书	手动，净化主人身上一个不良BUFF。	1	1000	5	1	336031	56	1	-1	-1	-1	5	技能书
30402032	3	4	2	32	Scroll_1	高级净化技能书	手动，净化主人身上一个不良BUFF。	1	1000	5	1	336032	56	1	-1	-1	-1	5	技能书
30402033	3	4	2	33	Scroll_1	重生技能书	手动，使宠物死后复活。	1	1000	5	1	336033	56	1	-1	-1	-1	5	技能书
30402034	3	4	2	34	Scroll_1	高级重生技能书	手动，使宠物死后复活。	1	1000	5	1	336034	56	1	-1	-1	-1	5	技能书
30402035	3	4	2	35	Scroll_1	共生技能书	手动，让宠匀血给主人。	1	1000	5	1	336035	56	1	-1	-1	-1	5	技能书
30402036	3	4	2	36	Scroll_1	高级共生技能书	手动，让宠匀血给主人。	1	1000	5	1	336036	56	1	-1	-1	-1	5	技能书
30402037	3	4	2	37	Scroll_1	治疗技能书	手动，治疗主人。	1	1000	5	1	336037	56	1	-1	-1	-1	5	技能书
30402038	3	4	2	38	Scroll_1	高级治疗技能书	手动，治疗主人。	1	1000	5	1	336038	56	1	-1	-1	-1	5	技能书
30402039	3	4	2	39	Scroll_1	肉墙技能书	手动，一定时间内宠物为主人承受伤害。	1	1000	5	1	336039	56	1	-1	-1	-1	5	技能书
30402040	3	4	2	40	Scroll_1	高级肉墙技能书	手动，一定时间内宠物为主人承受伤害。	1	1000	5	1	336040	56	1	-1	-1	-1	5	技能书
30402041	3	4	2	41	Scroll_1	神佑技能书	手动，宠物令主人进入无敌状态。	1	1000	5	1	336041	56	1	-1	-1	-1	5	技能书
30402042	3	4	2	42	Scroll_1	高级神佑技能书	手动，宠物令主人进入无敌状态。	1	1000	5	1	336042	56	1	-1	-1	-1	5	技能书
30402043	3	4	2	43	Scroll_1	嗜血技能书	手动，宠物进入嗜血状态。	1	1000	5	1	336043	56	1	-1	-1	-1	5	技能书
30402044	3	4	2	44	Scroll_1	高级嗜血技能书	手动，宠物进入嗜血状态。	1	1000	5	1	336044	56	1	-1	-1	-1	5	技能书
30402045	3	4	2	45	Scroll_1	血祭技能书	手动，用宠物的HP换取主人MP。	1	1000	5	1	336045	56	1	-1	-1	-1	5	技能书
30402046	3	4	2	46	Scroll_1	高级血祭技能书	手动，用宠物的HP换取主人MP。	1	1000	5	1	336046	56	1	-1	-1	-1	5	技能书
30402047	3	4	2	47	Scroll_1	伪装技能书	手动，令宠物进入无敌状态。	1	1000	5	1	336047	56	1	-1	-1	-1	5	技能书
30402048	3	4	2	48	Scroll_1	高级伪装技能书	手动，令宠物进入无敌状态。	1	1000	5	1	336048	56	1	-1	-1	-1	5	技能书
30402049	3	4	2	49	Scroll_1	附身技能书	手动，令宠物控制一个敌人。	1	1000	5	1	336049	56	1	-1	-1	-1	5	技能书
30402050	3	4	2	50	Scroll_1	高级附身技能书	手动，令宠物控制一个敌人。	1	1000	5	1	336050	56	1	-1	-1	-1	5	技能书
30402051	3	4	2	51	Scroll_1	寒冰咒技能书	单体法攻。	1	1000	5	1	336051	56	1	-1	-1	-1	5	技能书
30402052	3	4	2	52	Scroll_1	烈火咒技能书	单体法攻。	1	1000	5	1	336052	56	1	-1	-1	-1	5	技能书
30402053	3	4	2	53	Scroll_1	血毒咒技能书	单体法攻。	1	1000	5	1	336053	56	1	-1	-1	-1	5	技能书
30402054	3	4	2	54	Scroll_1	玄雷咒技能书	单体法攻。	1	1000	5	1	336054	56	1	-1	-1	-1	5	技能书
30402055	3	4	2	55	Scroll_1	反击技能书	一定几率反击敌人。	1	1000	5	1	336055	56	1	-1	-1	-1	5	技能书
30402056	3	4	2	56	Scroll_1	高级反击技能书	一定几率反击敌人。	1	1000	5	1	336056	56	1	-1	-1	-1	5	技能书
30402057	3	4	2	57	Scroll_1	吸血技能书	吸取生命。	1	1000	5	1	336057	56	1	-1	-1	-1	5	技能书
30402058	3	4	2	58	Scroll_1	高级吸血技能书	吸取生命。	1	1000	5	1	336058	56	1	-1	-1	-1	5	技能书
30402059	3	4	2	59	Scroll_1	反震技能书	自动报复。	1	1000	5	1	336059	56	1	-1	-1	-1	5	技能书
30402060	3	4	2	60	Scroll_1	高级反震技能书	自动报复。	1	1000	5	1	336060	56	1	-1	-1	-1	5	技能书
30402061	3	4	2	61	Scroll_1	灵动技能书	一定几率减少伤害。	1	1000	5	1	336061	56	1	-1	-1	-1	5	技能书
30402062	3	4	2	62	Scroll_1	高级灵动技能书	一定几率减少伤害。	1	1000	5	1	336062	56	1	-1	-1	-1	5	技能书
30402063	3	4	2	63	Scroll_1	吸气技能书	一定几率吸取对方内力。	1	1000	5	1	336063	56	1	-1	-1	-1	5	技能书
30402064	3	4	2	64	Scroll_1	高级吸气技能书	一定几率吸取对方内力。	1	1000	5	1	336064	56	1	-1	-1	-1	5	技能书
30402065	3	4	2	65	Scroll_1	打怒技能书	一定几率打消对手怒气。	1	1000	5	1	336065	56	1	-1	-1	-1	5	技能书
30402066	3	4	2	66	Scroll_1	高级打怒技能书	一定几率打消对手怒气。	1	1000	5	1	336066	56	1	-1	-1	-1	5	技能书
30402067	3	4	2	67	Scroll_1	忠心技能书	一定几率替主人承受必杀伤害。	1	1000	5	1	336067	56	1	-1	-1	-1	5	技能书
30402068	3	4	2	68	Scroll_1	高级忠心技能书	一定几率替主人承受必杀伤害。	1	1000	5	1	336068	56	1	-1	-1	-1	5	技能书
30402069	3	4	2	69	Scroll_1	灵气技能书	一定几率替主人承受不良BUFF。	1	1000	5	1	336069	56	1	-1	-1	-1	5	技能书
30402070	3	4	2	70	Scroll_1	高级灵气技能书	一定几率替主人承受不良BUFF。	1	1000	5	1	336070	56	1	-1	-1	-1	5	技能书
30402071	3	4	2	71	Scroll_1	猛击技能书	加强物攻技能。	1	1000	5	1	336071	56	1	-1	-1	-1	5	技能书
30402072	3	4	2	72	Scroll_1	高级猛击技能书	加强物攻技能。	1	1000	5	1	336072	56	1	-1	-1	-1	5	技能书
30402073	3	4	2	73	Scroll_1	识破技能书	加强主人识破隐身的能力。	1	1000	5	1	336073	56	1	-1	-1	-1	5	技能书
30402074	3	4	2	74	Scroll_1	高级识破技能书	加强主人识破隐身的能力。	1	1000	5	1	336074	56	1	-1	-1	-1	5	技能书
30501003	3	5	1	3	Scroll_1	变身符	改变外形。	20	200	5	10	334823	56	1	-1	-1	-1	4	杂物
30501004	3	5	1	4	Scroll_1	大理回城符	传送玩家去大理。	20	200	5	20	334831	56	1	-1	-1	-1	4	杂物
30501005	3	5	1	5	Scroll_1	苏州回城符	传送玩家去苏州。	20	200	5	20	334832	56	1	-1	-1	-1	4	杂物
30501006	3	5	1	6	Scroll_1	洛阳回城符	传送玩家去洛阳。	20	200	5	20	334833	56	1	-1	-1	-1	4	杂物
30503011	3	5	3	11	Scroll_1	宠物还童卷轴	使宠物变成宝宝。	1	200	5	10	334834	56	1	-1	-1	-1	5	杂物
30505001	3	5	5	1	Scroll_1	速行鞋	增加人物移动速度。	50	500	5	20	-1	-1	1	6	5	-1	4	杂物
30505002	3	5	5	2	Scroll_1	烟花1	烟花1。	1	100	5	20	334820	57	1	-1	-1	-1	0	杂物
30505003	3	5	5	3	Scroll_1	烟花2	烟花2。	1	100	5	20	334821	57	1	-1	-1	-1	0	杂物
30505004	3	5	5	4	Scroll_1	烟花3	烟花3。	1	100	5	20	334822	57	1	-1	-1	-1	0	杂物
30506001	3	5	6	1	Scroll_5	鉴定卷轴1级	鉴定10级以下（含10级）的蓝色武器。	1	100	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506011	3	5	6	2	Scroll_5	鉴定卷轴2级	鉴定20级以下（含20级）的蓝色武器。	11	200	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506021	3	5	6	3	Scroll_5	鉴定卷轴3级	鉴定30级以下（含30级）的蓝色武器。	21	300	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506031	3	5	6	4	Scroll_5	鉴定卷轴4级	鉴定40级以下（含40级）的蓝色武器。	31	400	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506041	3	5	6	5	Scroll_5	鉴定卷轴5级	鉴定50级以下（含50级）的蓝色武器。	41	500	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506051	3	5	6	6	Scroll_5	鉴定卷轴6级	鉴定60级以下（含60级）的蓝色武器。	51	600	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506061	3	5	6	7	Scroll_5	鉴定卷轴7级	鉴定70级以下（含70级）的蓝色武器。	61	700	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506071	3	5	6	8	Scroll_5	鉴定卷轴8级	鉴定80级以下（含80级）的蓝色武器。	71	800	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506081	3	5	6	9	Scroll_5	鉴定卷轴9级	鉴定90级以下（含90级）的蓝色武器。	81	900	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30506091	3	5	6	10	Scroll_5	鉴定卷轴10级	鉴定100级以下（含100级）的蓝色武器。	91	1000	5	20	-1	-1	1	-1	-1	-1	3	鉴定卷轴
30507001	3	5	7	1	Scroll_6	鉴定书1级	鉴定10级以下（含10级）的蓝色防具。	1	100	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507011	3	5	7	2	Scroll_6	鉴定书2级	鉴定20级以下（含20级）的蓝色防具。	11	200	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507021	3	5	7	3	Scroll_6	鉴定书3级	鉴定30级以下（含30级）的蓝色防具。	21	300	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507031	3	5	7	4	Scroll_6	鉴定书4级	鉴定40级以下（含40级）的蓝色防具。	31	400	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507041	3	5	7	5	Scroll_6	鉴定书5级	鉴定50级以下（含50级）的蓝色防具。	41	500	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507051	3	5	7	6	Scroll_6	鉴定书6级	鉴定60级以下（含60级）的蓝色防具。	51	600	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507061	3	5	7	7	Scroll_6	鉴定书7级	鉴定70级以下（含70级）的蓝色防具。	61	700	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507071	3	5	7	8	Scroll_6	鉴定书8级	鉴定80级以下（含80级）的蓝色防具。	71	800	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507081	3	5	7	9	Scroll_6	鉴定书9级	鉴定90级以下（含90级）的蓝色防具。	81	900	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30507091	3	5	7	10	Scroll_6	鉴定书10级	鉴定100级以下（含100级）的蓝色防具。	91	1000	5	20	-1	-1	1	-1	-1	-1	3	鉴定书
30508001	3	5	8	1	Scroll_3	鉴定符1级	鉴定10级以下（含10级）的蓝色饰品。	1	100	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508011	3	5	8	2	Scroll_3	鉴定符2级	鉴定20级以下（含20级）的蓝色饰品。	11	200	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508021	3	5	8	3	Scroll_3	鉴定符3级	鉴定30级以下（含30级）的蓝色饰品。	21	300	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508031	3	5	8	4	Scroll_3	鉴定符4级	鉴定40级以下（含40级）的蓝色饰品。	31	400	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508041	3	5	8	5	Scroll_3	鉴定符5级	鉴定50级以下（含50级）的蓝色饰品。	41	500	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508051	3	5	8	6	Scroll_3	鉴定符6级	鉴定60级以下（含60级）的蓝色饰品。	51	600	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508061	3	5	8	7	Scroll_3	鉴定符7级	鉴定70级以下（含70级）的蓝色饰品。	61	700	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508071	3	5	8	8	Scroll_3	鉴定符8级	鉴定80级以下（含80级）的蓝色饰品。	71	800	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508081	3	5	8	9	Scroll_3	鉴定符9级	鉴定90级以下（含90级）的蓝色饰品。	81	900	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30508091	3	5	8	10	Scroll_3	鉴定符10级	鉴定100级以下（含100级）的蓝色饰品。	91	1000	5	20	-1	-1	1	-1	-1	-1	3	鉴定符
30509001	3	5	9	1	Flower_1	桃花	属蔷薇科，其树态优美，枝干扶疏，花朵丰腴，色彩艳丽用于增加好感度。	1	10	4	20	-1	-1	1	10	1	-1	6	花卉
30509002	3	5	9	2	Flower_2	百合花	叶似翠竹，花色洁白，状如喇叭，姿态异常优美，能散出隐隐幽香用于增加好感度。	4	40	4	20	-1	-1	1	10	4	-1	6	花卉
30509003	3	5	9	3	Flower_3	郁金香	百合科多年生鳞茎花卉，常顶生一朵大花，花瓣6片，直立，杯形，花色艳丽多样用于增加好感度。	6	60	4	20	-1	-1	1	10	6	-1	6	花卉
30509004	3	5	9	4	Flower_4	玫瑰花	蔷薇科落叶灌木茎多刺，花有紫、白两种，形似蔷被和月季，典雅艳丽，香馥迷人用于增加好感度。	8	80	4	20	-1	-1	1	10	8	-1	6	花卉
